"SRR8750453","SRR8750454","SRR8750455","SRR8750456","SRR8750457","SRR8750458","SRR8750459","SRR8750460","SRR8750461","SRR8750462","SRR8750637","SRR8750638","SRR8750639","SRR8750640","SRR8750641","SRR8750642","SRR8750643","SRR8750644","SRR8750645","SRR8750646"
"MER74B",183.065776815559,166.687945174897,176.412689676345,182.365227890942,158.559379317064,176.201061352651,226.829865388848,178.08110281068,182.379733085804,252.005589975783,1705.61994830283,1161.73169324735,1209.14606718882,903.868231398557,824.758177143642,343.41398540825,344.76308604081,798.534426337386,946.954964488029,1633.43465330197
"MER74C",39.5817895817425,26.2714696199566,37.1395136160727,32.993708993427,38.0954352904634,29.0974229756671,35.8400618909614,39.5231018993091,34.428827164157,27.6824322321883,20.1715894017418,14.6789203117897,39.2762063588017,30.813689706769,40.2321062021289,16.2825596529774,12.3129673586004,32.0880653522486,17.1283843705845,11.1687839542015
"MER75",79.163579163485,77.908496114354,63.7561650409248,79.7847872022872,64.865200629708,78.6708102675443,111.764403528393,80.8633579089312,90.2593577006277,102.138629270488,94.134083874795,85.976533254768,89.7741859629754,88.0391134479114,99.5215258684241,90.2941944392381,70.7995623119521,93.5137904551244,118.675234567621,75.3892916908603
"MER75A",6.3613590399229,5.43547647309446,9.90387029761938,11.3978267431839,11.3256699512189,14.5487114878335,6.60211666412447,6.36003938609571,9.30508842274512,6.68196640087304,6.72386313391392,18.8728975437296,7.01360827835745,8.80391134479114,5.29369818449064,16.2825596529774,21.5476928775506,10.0848205392781,6.11728013235161,8.37658796565114
"MER75B",10.6022650665382,5.43547647309446,9.28487840401817,8.39839865287234,8.75165405321457,8.08261749324085,10.8463345196331,12.2657902446132,5.58305305364707,17.1821993165307,15.6890139791325,4.1939772319399,16.8326598680579,16.1405041321171,12.7048756427775,0,3.07824183965009,17.4192354769349,13.4580162911735,47.4673318053565
"MER76-int",31.099977528512,21.7419058923779,31.5685865736618,27.5947384308663,20.5921271840343,28.558581809451,17.9200309454807,16.8086755203958,15.8186503186667,10.5002329156576,8.96515084521857,4.1939772319399,7.01360827835745,8.80391134479114,3.17621891069439,7.40116347862607,3.07824183965009,26.5872541490059,13.4580162911735,2.79219598855038
"MER76",106.022650665382,115.0509186805,113.275516529022,110.978839341527,117.375124948995,93.2195217553778,98.0885904384207,108.574958091205,85.6068134892551,77.319896924388,64.9973436278346,71.2976129429783,86.9687426516324,76.3005649881899,94.2278276839335,99.1755906135893,60.0257158731768,103.598610994402,80.7480977470412,80.9736836679611
"MER77",339.272482129221,323.410850149121,317.542841417421,323.338348135585,314.029939556523,341.086458214764,326.804774874161,331.176336604555,363.828957329334,374.19011844889,472.911707085279,517.956188144578,412.400166767418,410.849196090253,377.970050372632,316.769796885196,327.832755922735,383.223180492568,460.019465952841,483.049906019216
"MER77B",226.181654752814,239.160964816156,227.789016845246,235.755047898488,242.987100771605,251.099983456682,255.596230853962,272.573116546959,243.793316675922,254.869289861872,259.989374511338,276.802497308033,249.684454709525,236.238287751896,286.918441599393,399.662827845808,455.579792268213,248.453306013125,264.26650171759,268.050814900837
"MER81",325.13612870717,265.432434436113,290.307198098968,280.146583635099,284.686158319274,249.483459958034,310.771062975573,282.567464153681,263.334002363687,273.960622435795,304.815128737431,262.123576996244,298.779712658028,294.931030050503,266.802388498328,244.23839479466,210.859566016031,286.042182568616,271.607237876411,293.18057879779
"MER83",105.315832994279,112.333180443952,124.417370613843,100.780783834468,102.445832740571,93.2195217553778,114.122302337009,118.115017170349,107.008516861569,105.956895785272,143.442413523497,155.177157581776,151.493938812521,161.405041321171,112.226401511202,82.893030960612,69.260441392127,116.433837135302,137.027074964676,128.441015473318
"MER83A-int",21.9113478041789,10.8709529461889,25.3786676376497,17.9965685418693,26.2549621596437,19.9371231499941,19.3347702306502,20.8972722686002,9.30508842274512,13.3639328017461,15.6890139791325,18.8728975437296,22.4435464907439,24.9444154769082,15.8810945534719,10.3616288700765,21.5476928775506,20.1696410785562,33.0333127146987,13.9609799427519
"MER83B-int",38.1681542395374,29.8951206020196,35.282537935269,41.9919932643617,41.6990575476694,32.3304699729634,27.3516261799442,34.0716395683699,21.4017033723138,19.091332573923,15.6890139791325,20.9698861596995,16.8326598680579,30.813689706769,26.4684909224532,8.88139617435128,7.69560459912523,31.1712634850415,39.1505928470503,16.7531759313023
"MER83B",30.3931598574094,68.8493686591966,49.5193514880969,46.7910782088602,36.03622257206,39.8742462999882,56.117991645058,33.1630625132134,37.2203536909805,52.5011645782881,89.6515084521857,98.5584649505877,113.620454109391,140.862581516658,64.5831178507859,66.6104713076346,56.9474740335267,128.352261408994,105.217218276448,61.4283117481084
"MER83C",24.7386184885891,36.2365098206298,28.4736271056557,32.3938233753647,25.225355800442,28.558581809451,21.6926690392661,32.2544854580568,28.8457741105099,19.091332573923,15.6890139791325,14.6789203117897,11.2217732453719,26.4117340343734,17.9985738272682,51.8081443503825,69.260441392127,18.336037344142,20.7987524499955,16.7531759313023
"MER84-int",26.8590715018967,27.1773823654723,30.3306027864594,17.9965685418693,26.2549621596437,21.0148054824262,22.6358285627125,35.4345051511047,27.9152652682354,15.2730660591384,2.24128771130464,10.4849430798498,5.61088662268596,4.40195567239557,15.8810945534719,57.7290751332834,40.0171439154512,19.2528392113491,13.4580162911735,11.1687839542015
"MER84",45.9431486216654,40.7660735482085,42.7104406584836,58.7887905701064,53.5395306784892,57.117163618902,49.5158749809335,64.0546823885354,52.1084951673727,48.6828980635036,129.994687255669,136.304260038047,108.009567486705,104.179617580029,91.0516087732391,158.384898442598,156.990333822155,88.0129792518818,92.9826580117444,142.401995416069
"MER85",82.6976675189977,79.7203216053855,90.9918083593781,68.3869604591033,76.7056737605277,74.3600809378158,78.7538202077705,74.0490299952572,100.494954965647,94.5020962409187,127.753399544365,96.4614763346177,131.85583563312,139.395262959193,112.226401511202,87.3337290477876,116.973189906703,85.2625736502604,155.378915361731,103.311251576364
"MER87",31.8067951996145,25.3655568744408,38.3774974032751,34.1934802295517,36.03622257206,28.019740643235,24.5221476096052,33.6173510407916,25.1237387414118,27.6824322321883,11.2064385565232,16.7759089277596,5.61088662268596,16.1405041321171,12.7048756427775,32.5651193059547,15.3912091982505,33.0048672194557,26.9160325823471,22.337567908403
"MER87B",47.3567839638705,48.0133755123344,69.9460839769369,58.7887905701064,67.9540197073132,32.8693111391795,67.9074856881374,37.705947788996,62.3440924323923,74.4561970382995,17.9303016904371,16.7759089277596,23.8462681464153,26.4117340343734,32.820928743842,37.0058173931304,72.3386832317771,33.0048672194557,37.92713682058,25.1297638969534
"MER88",7.77499438212799,10.8709529461889,10.5228621912206,15.5970260696201,15.4440953880257,17.7817584851299,17.9200309454807,25.8944460719611,13.9576326341177,13.3639328017461,98.6166592974042,52.4247153992488,79.955134373275,55.7581051836772,65.641857487684,11.8418615658017,15.3912091982505,29.3376597506273,40.3740488735206,83.7658796565114
"MER89-int",113.090827376407,101.462227497763,113.894508422623,122.376666084711,130.245204439017,103.457503913483,100.91806900876,118.569305697927,102.355972650196,81.1381634391726,56.032192782616,73.3946015589483,85.5660209959609,80.7025206605855,91.0516087732391,66.6104713076346,60.0257158731768,134.769874479444,94.2061140382148,69.8048997137595
"MER89",236.783919819352,290.797991310554,250.691716908491,262.150015093229,220.335760869167,255.410712786411,244.749896334329,233.05001464765,282.874688051452,273.960622435795,201.715894017418,205.504884365055,214.616413317738,208.359235160057,199.043051736848,162.825596529774,115.434068986878,200.779608918355,174.954211785256,256.882030946635
"MER8",260.815720636839,310.7280717119,264.309538567717,236.35493351655,238.353872155197,267.265218443164,279.17521894012,226.689975261554,273.569599628707,289.233688494933,515.496173600068,492.792324752938,472.717197961292,428.457018779836,481.726534788649,433.708179847488,534.074959179291,383.223180492568,561.566316149878,547.270413755875
"MER90",136.415810522791,157.628817719739,149.177046357892,157.170031932325,180.695916039901,144.409432545903,130.62759399732,146.73519440778,145.159379394824,112.638862186145,262.230662222643,222.280793292815,259.503506299226,186.349456798079,269.978607409023,156.904665746873,233.946379813407,221.866051864119,221.445540791128,212.206895129829
"MER90a",250.920273241403,221.948622651357,267.404498035723,293.34406723247,261.520015237235,269.959424274244,282.476277272183,222.147089985772,281.013670366903,271.096922549706,316.021567293954,308.257326547583,281.94705278997,300.800304280364,264.684909224532,205.752344705805,229.329017053932,235.618079872225,261.819589664649,321.102538683294
"MER91A",472.1542042965,476.510104141281,450.007106648081,455.913069727356,408.23892142348,452.087738455272,487.613473621764,407.951097765282,491.308668720943,588.013043276827,636.525710010518,629.096584790985,572.310435513968,551.711777606912,452.081824955501,454.431437587641,617.187488849843,538.162696050569,495.49969072048,622.659705446735
"MER91B",165.395335037995,198.394891267948,158.46192476191,151.171175751702,144.659693467841,169.734967358058,186.745585642378,139.012289438949,202.850927615844,232.91425740186,255.506799088729,207.601872981025,246.879011398182,236.238287751896,196.925572463052,235.356998620309,189.311873138481,217.282042528083,266.71341377053,256.882030946635
"MER91C",126.520363127355,125.921871626688,126.893338188248,107.379525633153,115.315912230592,137.404497385094,151.37710351314,123.11219097371,114.452587599765,159.412626992257,237.576497398292,207.601872981025,290.363382723999,297.865667165434,141.871111344349,103.616288700765,124.668794505829,179.693165972592,227.56282092348,268.050814900837
"MER92A",17.6704417775636,13.5886911827362,16.0937892336315,19.1963397779939,25.225355800442,24.2478524797226,20.2779297540966,25.4401575443829,17.6796680032157,12.4093661730499,17.9303016904371,8.3879544638798,7.01360827835745,8.80391134479114,19.0573134641663,13.3220942615269,13.8520882784254,18.336037344142,15.9049283441142,11.1687839542015
"MER92B",173.877147091226,172.123421647991,183.221600505959,178.166028564506,181.210719219502,165.963079194546,165.052916603112,175.809660172789,151.672941290746,130.775628131372,156.890139791325,201.310907133115,237.059959808482,193.686049585405,220.217844474811,159.865131138323,150.833850142854,174.192354769349,218.998628738188,195.453719198527
"MER92C",24.0318008174865,30.8010333475353,24.7596757440485,28.7945096669909,32.9474034944549,33.4081523053955,29.2379452268369,34.0716395683699,18.6101768454902,22.9095990887076,11.2064385565232,25.1638633916394,16.8326598680579,13.2058670171867,10.5873963689813,7.40116347862607,13.8520882784254,22.0032448129704,22.0222084764658,5.58439197710076
"MER94",451.656491834526,498.252010033659,409.772633564002,416.920504553305,379.924746545433,412.7523333215,429.137583168091,380.693786110586,457.81035039906,493.510947035909,614.112832897472,603.932721399346,636.835631674857,532.636636359864,531.487297722861,513.640745416649,486.362210664714,491.405800823006,556.672492043996,583.56896160703
"MER94B",62.1999550570239,67.0375431681651,43.948424445686,49.7905062991717,45.8174829844763,59.2725282837662,50.4590345043799,48.1545839232961,82.8152869624316,65.8650973800342,100.857947008709,176.147043741476,127.647670666106,120.320121712146,122.813797880183,76.9721001777111,55.4083531137016,75.1777531109823,97.8764821176257,150.778583381721
"MER95",33.2204305418196,30.8010333475353,29.0926189992569,29.3943952850532,28.3141748780472,23.7090113135065,25.4653071330515,31.3459084029003,29.7762829527844,32.455265375669,22.4128771130464,48.2307381673089,26.6517114577583,36.6829639366298,22.2335323748607,5.92093078290086,13.8520882784254,21.0864429457633,40.3740488735206,22.337567908403
"MER96",112.384009705305,120.486395153594,103.990638125004,113.378381813777,116.345518589794,119.622738899965,129.21285471215,114.934997477301,92.1203753851767,118.366261958322,125.51211183306,130.013294190137,113.620454109391,148.199174303984,74.111774582869,76.9721001777111,133.903520024779,125.601855807373,132.133250858795,97.7268595992633
"MER96B",229.008925437224,249.12600501683,310.114938694207,238.154590370737,240.927888053201,235.473589636417,208.909834443367,216.695627654833,216.808560249961,207.140958427064,275.678388490471,222.280793292815,286.155217756984,259.715384671339,226.5702822962,267.922117926264,329.37187684256,236.534881739432,188.41222807643,270.843010889387
"MER97a",25.4454361596916,31.706946093051,46.4243920200909,34.1934802295517,40.1546480088669,30.1751053080992,20.7495095158198,31.8001969304786,35.3593360064315,32.455265375669,26.8954525356557,10.4849430798498,43.4843713258162,13.2058670171867,32.820928743842,25.1639558273286,32.3215393163259,33.0048672194557,13.4580162911735,22.337567908403
"MER97b",23.324983146384,14.4946039282519,21.6647162760424,28.1946240489286,18.01811128603,19.9371231499941,24.9937273713284,24.5315804892263,24.1932298991373,20.0458992026191,15.6890139791325,6.29096584790985,8.41632993402894,11.7385484597215,19.0573134641663,7.40116347862607,7.69560459912523,17.4192354769349,17.1283843705845,2.79219598855038
"MER97c",36.0477012262298,42.57789903924,25.9976595312509,35.3932514656763,23.1661430820386,33.9469934716116,39.1411202230236,31.8001969304786,32.5678094796079,30.5461321182767,22.4128771130464,18.8728975437296,15.4299382123864,14.6731855746519,32.820928743842,11.8418615658017,9.23472551895027,20.1696410785562,8.56419218529225,27.9219598855038
"MER97d",16.9636241064611,26.2714696199566,19.8077405952388,18.5964541599316,12.8700794900214,26.9420583108028,19.3347702306502,10.4486361343001,26.0542475836863,29.5915654895806,11.2064385565232,33.5518178555192,16.8326598680579,10.2712299022563,19.0573134641663,10.3616288700765,16.9303301180755,19.2528392113491,13.4580162911735,41.8829398282557
"MER99",27.5658891729992,38.954248057177,37.1395136160727,30.5941665211778,32.432600314854,44.1849756297167,35.3684821292382,34.9802166235264,40.011880217804,45.8191981774151,89.6515084521857,85.976533254768,78.5524127176035,71.8986093157943,82.5816916780541,75.4918674819859,66.1821995524769,77.9281587126036,96.6530260911554,86.5580756450618
"MER9B",9.89544739543562,14.4946039282519,17.3317730208339,11.9977123612462,1.02960635920171,8.08261749324085,6.60211666412447,5.90575085851745,9.30508842274512,12.4093661730499,0,4.1939772319399,1.40272165567149,7.33659278732595,5.29369818449064,0,0,1.8336037344142,8.56419218529225,0
"MER9a1",62.9067727281265,136.792824572877,75.5170110193478,89.9828427093465,71.5576419645192,72.2047162729516,78.7538202077705,54.9689118369701,89.3288488583532,84.001863325261,136.718550389583,90.1705104867079,112.217732453719,120.320121712146,121.755058243285,142.102338789621,124.668794505829,90.7633848535031,126.015970726443,131.233211461868
"MER9a2",83.4044851901002,81.532147096417,52.614310956103,63.5878755146049,63.3207910909054,85.675745428353,95.7306916298048,59.966085640331,87.4678311738042,126.002794987892,168.096578347848,159.371134813716,150.091217156849,130.591351614402,131.283714975368,94.7348925264137,126.207915425654,77.9281587126036,152.93200330879,125.648819484767
"MER9a3",142.070351891611,136.792824572877,127.51233008185,113.378381813777,98.8422104833646,127.705356393205,166.939235650004,106.303515453314,122.827167180236,174.685693051395,174.820441481762,220.183804676845,203.394640072366,228.90169496457,164.10464371921,139.14187339817,127.747036345479,144.854695018722,270.383781849941,237.336659026782
"MERX",53.0113253326908,72.4730196412595,38.9964892968763,39.5924507921125,40.1546480088669,50.6510696243093,60.8337892622898,55.8774888921266,50.2474774828237,51.546597949592,188.26816774959,260.026588380274,315.612372526085,196.620686700336,214.92414629032,69.5709366990851,41.5562648352762,132.019468877823,408.634312841087,396.491830374154
"MIR3",10305.4016446751,10448.7976067786,9958.34158425629,9662.35765012963,8556.02884496625,9423.79315595262,10205.4576234513,8738.69411649551,10607.8008019294,11422.3442789781,17522.3873269797,15664.5049612955,16056.9547924716,15650.4197339237,13713.8545167415,14190.9908539176,14173.7645506688,13265.2062166196,14718.175998438,18112.9753777263
"MIR",20685.7259624871,21172.0867754485,19717.9867706666,19249.1297123834,17426.087629489,19431.6901360834,20840.5244098323,17707.7125164732,22086.5578802278,22728.2314292553,28466.5952212803,27407.6412107273,27975.8807007122,28546.6825354853,25581.2671067326,27964.5560876407,28133.591293482,25958.3280681019,28648.4463158291,28044.816509
"MIRb",26291.4969120013,27033.3422389353,26187.6900425865,24385.3503742329,22125.7258560652,24928.4088726534,27345.4956430418,22602.671401129,28286.5382963029,30397.2197242001,39507.1784871669,36418.4012935501,38454.2114685782,39695.3689351058,34091.4163081197,34325.115981172,34482.4650877603,35056.6697982652,38027.4602147505,38959.5106282435
"MIRc",11730.3460696178,12053.169079087,11274.3183500525,10876.5261410877,9681.90339875332,10979.9664439846,12265.7896024198,10215.5861196525,13004.7915796286,13725.7135540219,21003.1071426358,18491.245615623,19344.9343533655,18564.5143890496,16602.0962461996,15725.9921593847,15563.5907412709,16019.2790257097,17201.7917321727,21072.7031255897
"MLT-int",51.5976899904857,38.0483353116613,42.0914487648824,54.5895912436702,55.0839402172917,44.1849756297167,53.2885130747189,59.966085640331,52.1084951673727,52.5011645782881,26.8954525356557,23.0668747756695,35.0680413917873,23.4770969194431,23.2922720117588,28.1244212187791,21.5476928775506,42.1728858915267,30.586400661758,33.5063518626046
"MLT1-int",23.324983146384,23.5537313834093,22.9027000632448,26.9948528128039,24.1957494412403,36.6411993026919,34.8969023675151,38.1602363165743,40.9423890600785,19.091332573923,73.9624944730532,39.8427837034291,47.6925362928307,45.4868752814209,56.1132007556008,23.6837231316034,38.4780229956261,44.923291493148,55.0555211911645,36.298547851155
"MLT1A-int",83.4044851901002,89.6853618060587,82.3259218489611,100.180898216406,90.09055643015,94.836045254026,106.577026149438,103.123495760266,100.494954965647,87.8201298400456,78.4450698956625,88.0735218707379,81.3578560289465,83.6371577755159,84.6991709518503,99.1755906135893,64.6430786326519,84.3457717830534,101.546850197037,58.636115759558
"MLT1A0-int",187.306682842174,192.959414794854,169.603778846732,179.365799800631,203.862059121939,171.351490856706,202.779297540966,192.618335693184,190.754312666275,160.367193620953,192.750743172199,201.310907133115,168.326598680579,161.405041321171,153.517247350229,116.938382962292,106.199343467928,180.609967839799,195.752964235251,167.531759313023
"MLT1A0",3158.76817215727,3230.48485050914,3153.14470600457,3179.39377573024,3076.46380129472,3069.77812393288,3077.05794524373,3181.83684715817,3053.93002034495,3036.47644588245,3778.81108125963,3938.14462079157,3635.8545315005,3883.99222161036,3809.34521355947,3570.32126208922,3747.75943977398,3706.62994911831,3642.22859080215,3990.04806763849
"MLT1A1-int",133.588539838381,151.287428501129,119.465435465034,120.577009230524,117.375124948995,140.098703216175,117.423360669071,134.469404163167,89.3288488583532,132.684761388765,143.442413523497,150.983180349836,130.453113977449,117.385484597215,123.872537517081,66.6104713076346,75.4169250714272,124.685053940166,106.440674302918,150.778583381721
"MLT1A1",1108.29010828879,1113.36676423885,1012.67073793158,1039.00189048392,1051.22809274495,1047.50722712401,1040.77653412305,1025.32920674414,1000.2970054451,1071.02375739708,1167.71089758972,1144.95578431959,1206.34062387748,1141.57383770792,1256.72394899808,1049.48498126918,1038.90662088191,1105.66305185176,1074.19439124094,1315.12431060723
"MLT1A",1410.80807152068,1429.53031242384,1274.50430892489,1306.55087613971,1346.21031465624,1312.61708090231,1403.8929506499,1349.69121543503,1217.10556569506,1383.16704498072,1833.3733478472,1744.694528487,1632.76800720162,1731.43589780893,1665.39744884076,1431.38501676628,1520.65146878714,1598.90245640919,1595.3866585173,1787.00543267224
"MLT1B-int",125.10672778515,127.73369711772,115.132492209825,132.57472159177,129.215598079815,132.55492688915,119.781259477687,101.760630177531,183.310241928079,134.593894646157,62.75605591653,104.849430798498,99.5932375526758,71.8986093157943,88.9341294994428,337.493054625349,270.885281889208,106.349016596024,116.228322514681,100.519055587814
"MLT1B",3081.01822833599,3037.52543571429,3206.37800885427,3261.57810540478,3103.74836981357,3192.09506866392,3021.88311312211,3152.30809286558,3020.43170202307,3165.34294075643,3173.66339920737,3053.21542485225,2909.24471386267,3084.30360779183,3135.98680449226,3271.31425755272,3205.98887599557,3459.09344497239,2986.45616061406,3205.44099485584
"MLT1C-int",89.7658442300231,69.7552814047123,82.3259218489611,82.1843296745365,79.279689658532,68.9716692756553,74.9811821139851,77.6833382158834,107.939025703843,70.637930523515,6.72386313391392,8.3879544638798,8.41632993402894,10.2712299022563,14.8223549165738,7.40116347862607,9.23472551895027,13.7520280081065,6.11728013235161,8.37658796565114
"MLT1C",3715.74049698608,3389.0195809744,4085.9654896616,3959.84496482931,3717.39375989779,3546.65255603409,3560.42720100998,4023.17920023312,3618.74888760558,3614.94382287231,1725.79153770457,1541.28663273791,1441.99786203029,1487.8610172697,1399.65379997933,1184.18615658017,1432.92157635712,1608.98727694846,1420.43244673204,1728.36931691269
"MLT1D-int",127.933998469561,150.381515755614,134.940232805064,170.367515529696,143.630087108639,149.797844208064,168.825554696897,146.280905880201,148.881414763922,155.594360477472,136.718550389583,119.528351110287,148.688495501178,148.199174303984,102.697744779118,201.311646618629,124.668794505829,124.685053940166,144.367811123498,103.311251576364
"MLT1D",4027.4470899423,3835.63456451366,4034.5891624927,4176.4036729498,3823.95801807517,3807.99052164887,3799.51814020363,4016.36487231944,4034.68634010229,4053.08990544385,3532.26943301612,3432.77036434281,3440.87622136217,3342.5516739057,3409.14163081197,3743.50848748907,3361.4400888979,3635.11940347616,3294.76707928458,3624.27039313839
"MLT1E-int",0,0,2.47596757440485,1.19977123612462,3.08881907760514,1.07768233243211,1.88631904689271,1.3628655827348,0.930508842274512,0.954566628696148,0,0,0,0,0,0,0,0,0,0
"MLT1E1-int",0.706817671102544,0,1.85697568080363,2.99942809031155,7.207244514412,0.538841166216057,0.943159523446353,3.63430822062612,1.86101768454902,0,0,0,2.80544331134298,0,0,0,0,3.66720746882841,0,0
"MLT1E1",167.515788051303,186.618025576243,157.842932868309,176.966257328381,183.784735117506,168.657285025626,185.330846357208,164.452446983332,187.962786139452,190.91332573923,136.718550389583,140.498237269987,171.132041991922,148.199174303984,165.163383356108,389.301198975731,358.615174319236,184.277175308627,178.624579864667,134.025407450418
"MLT1E1A-int",7.77499438212799,16.3064294192834,11.760845978423,11.3978267431839,14.9292922084249,14.5487114878335,10.3747547579099,10.9029246618784,14.8881414763922,11.4547995443538,4.48257542260928,18.8728975437296,12.6244949010434,5.86927422986076,26.4684909224532,26.6441885230539,15.3912091982505,17.4192354769349,18.3518403970548,16.7531759313023
"MLT1E1A",573.229131264164,614.208841459675,565.758590751507,638.87818323636,618.79342188023,587.336871175502,567.782033114704,608.292338427297,535.973093150119,576.558243732473,528.943899867895,557.798971848007,559.685940612925,484.215123963513,620.421427222303,572.850053245658,621.804851609318,628.009279036865,572.577420388111,586.36115759558
"MLT1E2-int",49.4772369771781,66.1316304226493,43.948424445686,76.7853591119757,37.0658289312617,54.4229577878217,43.3853380785322,32.2544854580568,53.0390040096472,61.0922642365535,31.378027958265,14.6789203117897,21.0408248350724,27.8790525918386,31.7621891069439,11.8418615658017,26.1650556370258,42.1728858915267,52.6086091382238,22.337567908403
"MLT1E2",720.247206853493,768.214008197351,794.166599490354,867.4346037181,832.436741414586,788.863467340307,760.658155659484,790.462037986182,746.268091504159,714.970404893415,730.659793885313,633.290562022925,684.528167967687,720.453411715409,704.061858537256,1129.41754683834,938.863761093278,746.276719906581,757.319280385129,779.022680805556
"MLT1E3-int",13.4295357509483,19.9300804013464,9.90387029761938,16.7967973057447,13.8996858492231,11.3156644905372,17.9200309454807,9.54005907914357,14.8881414763922,21.0004658313153,22.4128771130464,37.7457950874591,51.9007012598452,48.4215123963513,47.6432836604158,51.8081443503825,21.5476928775506,28.4208578834202,34.256768741169,61.4283117481084
"MLT1E3",289.795245152043,244.596441289251,300.211068396588,326.337776225897,320.207577711733,275.347835936405,288.135234412861,301.19329378439,246.584843202746,250.096456718391,454.981405394842,431.97965488981,422.219218357119,375.633550711089,387.498707104715,350.815148886876,417.101769272587,373.13835995329,336.450407279338,438.37477020241
"MLT1E",130.761269153971,137.698737318393,131.845273337058,135.574149682082,138.482055312631,156.263938202656,144.303407087292,156.729542014502,115.38309644204,118.366261958322,132.235974966974,94.3644877186478,108.009567486705,110.048891809889,151.399768076432,93.2546598306885,89.2690133498526,133.853072612237,144.367811123498,131.233211461868
"MLT1F-int",104.609015323177,128.639609863236,121.941403039439,137.973692154331,126.12677900221,121.239262398613,141.945508278676,109.029246618784,128.410220233883,119.320828587019,172.579153770457,132.110282806107,168.326598680579,154.068448533845,132.342454612266,106.576754092215,149.294729223029,138.437081948272,148.038179202909,212.206895129829
"MLT1F1-int",46.6499662927679,32.6128588385668,35.282537935269,25.195195958617,40.1546480088669,35.0246758040437,45.7432368871481,24.5315804892263,29.7762829527844,33.4098320043652,44.8257542260928,35.6488064714892,40.6789280144732,32.2810082642342,29.6447098331476,25.1639558273286,60.0257158731768,56.8417157668403,50.1616970852832,27.9219598855038
"MLT1F1",525.872347300293,551.700862019088,510.668312220999,508.703004116839,442.730734456737,501.122284580933,489.028212906934,470.188626043505,468.04594766408,570.830843960297,775.485548111406,677.327322958294,723.804374326489,773.276879784156,645.831178507859,623.177964900315,574.092103094742,584.002789410924,712.051407405727,650.581665332239
"MLT1F2-int",115.918098060817,134.980999081846,129.988297656254,130.775064737584,126.12677900221,150.875526540496,105.633866625992,77.2290496883051,123.75767602251,121.229961844411,85.1689330295764,52.4247153992488,67.3306394722316,51.3561495112817,78.3467331304615,81.4127982648868,38.4780229956261,67.8433381733255,92.9826580117444,83.7658796565114
"MLT1F2",1039.02197652074,1084.37755638235,1004.00485142116,1076.79468442185,952.385882261586,1068.52203260644,1071.90079839678,965.363121103814,920.273245009493,1095.84248974318,1501.66276657411,1446.92214501927,1412.54070726119,1260.4266408626,1250.37151117669,1170.86406231864,1348.26992576674,1333.94671678633,1378.83494183205,1580.38292951952
"MLT1F",937.240231881974,960.267510246689,813.355348191992,943.020191593951,769.630753503282,846.519472125425,880.43941513717,775.016228048521,992.852934706905,1044.29589179359,988.407880685347,893.317150403199,965.072499101986,887.72772726644,878.753898625447,825.969844214669,968.107058569953,900.299433597374,916.368563826271,1139.21596332856
"MLT1G-int",26.8590715018967,46.2015500213029,42.0914487648824,40.1923364101748,39.639844829266,41.4907697986364,36.7832214144078,39.0688133717308,34.428827164157,35.3189652617575,76.2037821843578,39.8427837034291,64.5251961608886,77.7678835456551,48.7020232973139,75.4918674819859,33.860660236151,50.4241026963906,63.6197133764567,41.8829398282557
"MLT1G1-int",36.7545188973323,41.6719862937242,45.1864082328884,65.9874179868541,66.9244133481114,63.5832576134947,46.6863964105945,51.334603616344,33.4983183218824,35.3189652617575,8.96515084521857,16.7759089277596,51.9007012598452,49.8888309538165,30.7034494700457,37.0058173931304,40.0171439154512,72.427347509361,39.1505928470503,27.9219598855038
"MLT1G1",597.967749752753,643.198049316178,515.001255476208,580.089392666254,510.68475416405,584.642665344422,581.9294259664,503.805977084296,600.178203267061,642.423341112508,701.523053638353,675.230334342324,611.58664187277,583.992785871146,660.653533424432,720.873322818179,755.708371634097,683.934192936498,661.889710320444,829.282208599463
"MLT1G3-int",81.2840321767926,66.1316304226493,45.1864082328884,72.5861597855395,79.7944928381329,63.0444164472786,44.3284976019786,54.5146233093918,53.9695128519217,48.6828980635036,58.2734804939207,35.6488064714892,50.4979796041737,48.4215123963513,42.3495854759252,16.2825596529774,15.3912091982505,41.2560840243196,41.5975048999909,44.6751358168061
"MLT1G3",466.499662927679,503.687486506754,456.197025584093,494.305749283343,455.086010767158,472.563702771482,505.061924805522,423.396907702943,474.559509560001,505.920313208959,643.249573144432,471.822438593239,472.717197961292,412.316514647719,428.789552943742,448.51050680474,337.067481441685,457.484131736344,437.997257476375,611.490921492534
"MLT1G",460.138303887756,405.848909991053,413.486584925609,470.910210178913,455.600813946759,413.830015653932,515.436679563432,484.725858926009,455.018823872237,547.921244871589,654.456011700955,534.732097072337,530.228785843824,633.881616824962,461.610481687584,395.222129758632,401.710560074337,497.823413893456,534.650283567531,611.490921492534
"MLT1H-int",125.813545456253,106.897703970858,139.892167953874,159.569574404574,157.014969778261,117.4673742351,105.633866625992,146.73519440778,99.5644461233728,96.411229498311,125.51211183306,180.341020973416,159.91026874655,151.133811418915,166.222122993006,121.379081049468,126.207915425654,170.525147300521,159.049283441142,120.064427507666
